,type,date,price,amount,commission,value,profit
171,sell,2023-10-28 11:15:00,34317.91,0.24217611072133288,8.31097797188474,8310.977971884739,46.883379422615086
172,buy,2023-10-31 12:15:00,34393.12,0.24116347475654837,8.302666993912853,8294.36432691894,
173,sell,2023-10-31 13:30:00,34234.28,0.24116347475654837,8.256057920588608,8256.057920588608,-46.56246425091967
174,buy,2023-11-01 00:00:00,34587.68,0.23822222423722408,8.24780186266802,8239.55406080535,
175,sell,2023-11-01 02:45:00,34450.03,0.23822222423722408,8.206762771639097,8206.762771639096,-40.998051937893344
176,buy,2023-11-01 08:00:00,34449.84,0.23774732924328792,8.198556008867458,8190.35745285859,
177,sell,2023-11-01 10:30:00,34411.48,0.23774732924328792,8.181237465308818,8181.237465308818,-17.30122501507975
178,buy,2023-11-01 17:45:00,34510.28,0.2365927825452493,8.173056227843508,8164.883171615666,
179,sell,2023-11-01 20:45:00,35406.08,0.2365927825452493,8.3768229862197,8376.8229862197,203.5629916178153
180,buy,2023-11-03 20:15:00,34611.3,0.24154185821018706,8.36844616323348,8360.077717070248,
181,sell,2023-11-04 03:00:00,34647.01,0.24154185821018706,8.368703176826934,8368.703176826933,0.2567565798586351
182,buy,2023-11-05 07:45:00,35162.46,0.23752530793284818,8.360334473650106,8351.974139176456,
183,sell,2023-11-05 08:30:00,35067.17,0.23752530793284818,8.329340352583534,8329.340352583535,-30.963126945504847
184,buy,2023-11-05 10:45:00,35121.43,0.2366842694394482,8.32101101223095,8312.69000121872,
185,sell,2023-11-05 13:15:00,35055.89,0.2366842694394482,8.297177714199657,8297.177714199657,-23.8094647332613
186,buy,2023-11-06 23:00:00,35002.63,0.23657055643958677,8.288880536485458,8280.591655948972,
187,sell,2023-11-07 00:30:00,34879.05,0.23657055643958677,8.25135626658417,8251.35626658417,-37.486745631386995
188,buy,2023-11-09 10:15:00,36759.76,0.22401837785141324,8.243104910317586,8234.861805407267,
189,sell,2023-11-09 14:00:00,37597.3,0.22401837785141324,8.422486157592939,8422.486157592939,179.2018660280799
190,buy,2023-11-12 05:00:00,36961.09,0.22741887773774833,8.414063671435347,8405.649607763911,
191,sell,2023-11-12 07:30:00,37164.99,0.22741887773774833,8.45202031693464,8452.020316934639,37.918688853792574
192,buy,2023-11-12 15:00:00,37079.5,0.22748755318494282,8.443568296617705,8435.124728321087,
193,sell,2023-11-12 17:45:00,37076.68,0.22748755318494282,8.434483213421107,8434.483213421106,-9.07599811340258
194,buy,2023-11-12 18:15:00,37129.72,0.2267084880111533,8.426048730207686,8417.622681477478,
195,sell,2023-11-12 23:00:00,37113.83,0.2267084880111533,8.414020283602982,8414.020283602982,-12.016418158100075
196,buy,2023-11-15 15:00:00,36156.67,0.23224485709154247,8.40560626331938,8397.20065705606,
197,sell,2023-11-15 18:00:00,37055.62,0.23224485709154247,8.605977171338504,8605.977171338503,200.1705371111046
198,buy,2023-11-17 12:15:00,36358.4,0.23622529657446412,8.597371194167165,8588.773822972997,
199,sell,2023-11-17 13:30:00,36403.37,0.23622529657446412,8.59939687455995,8599.39687455995,2.0236547123939754
200,buy,2023-11-18 14:30:00,36489.03,0.23519963891086457,8.59079747768539,8582.206680207704,
201,sell,2023-11-18 16:00:00,36805.56,0.23519963891086457,8.65665442191216,8656.65442191216,65.79108728254353
202,buy,2023-11-20 08:00:00,37158.05,0.2325027758378806,8.64799776749025,8639.34976972276,
203,sell,2023-11-20 08:30:00,37070.0,0.2325027758378806,8.618877900310233,8618.877900310234,-29.090747312836292
204,buy,2023-11-20 23:00:00,37586.48,0.22884954279803574,8.610259022409924,8601.648763387515,
205,sell,2023-11-21 00:30:00,37362.14,0.22884954279803574,8.550308656956203,8550.308656956202,-59.890415088268405
206,buy,2023-11-21 20:30:00,37101.92,0.2299939353529668,8.541758348299245,8533.216589950945,
207,sell,2023-11-21 22:15:00,36592.01,0.2299939353529668,8.415940382375116,8415.940382375114,-125.69214795820554
208,buy,2023-11-24 06:00:00,37397.63,0.22458955066272238,8.407524441992738,8399.116917550746,
209,sell,2023-11-24 08:30:00,37449.81,0.22458955066272238,8.410836000304327,8410.836000304327,3.308246753276592
210,buy,2023-11-24 15:00:00,37921.93,0.22135009318195878,8.402425164304022,8394.022739139718,
211,sell,2023-11-24 16:45:00,37725.99,0.22135009318195878,8.350651401881645,8350.651401881645,-51.72198865995516
212,buy,2023-11-24 21:30:00,37806.0,0.22044010077049372,8.342300750479765,8333.958449729285,
213,sell,2023-11-24 23:00:00,37609.42,0.22044010077049372,8.290624334719821,8290.624334719821,-51.624739344183865
214,buy,2023-11-25 06:45:00,37793.61,0.21892725719175055,8.282333710385101,8274.051376674715,
215,sell,2023-11-25 08:15:00,37771.07,0.21892725719175055,8.269116756297613,8269.116756297613,-13.203737133399862
216,buy,2023-11-29 02:00:00,37949.6,0.2174617595943508,8.260847639541316,8252.586791901775,
217,sell,2023-11-29 09:30:00,38189.17,0.2174617595943508,8.304684105647793,8304.684105647793,43.79262964037076
218,buy,2023-11-29 12:30:00,38200.01,0.2169654678656001,8.296379421542145,8288.083042120603,
219,sell,2023-11-29 14:30:00,37900.0,0.2169654678656001,8.222991232106244,8222.991232106244,-73.31480124646536
220,buy,2023-11-29 23:15:00,37845.85,0.21684156843176372,8.214768240874138,8206.553472633264,
221,sell,2023-11-30 01:00:00,37727.66,0.21684156843176372,8.180924967660316,8180.924967660316,-33.8094299406094
222,buy,2023-12-01 21:45:00,38776.05,0.21055706547340333,8.172744042692655,8164.571298649962,
223,sell,2023-12-01 23:30:00,38662.58,0.21055706547340333,8.140679388430694,8140.679388430694,-32.032589607698014
224,buy,2023-12-02 04:30:00,38738.69,0.20972330686280877,8.132538709042263,8124.406170333222,
225,sell,2023-12-02 05:45:00,38750.01,0.20972330686280877,8.126780238166909,8126.780238166909,-5.752712404479974
226,buy,2023-12-03 11:15:00,39464.5,0.20551469813302622,8.118653457928742,8110.5348044708135,
227,sell,2023-12-03 12:45:00,39407.96,0.20551469813302622,8.098915003438373,8098.915003438372,-19.718716035879854
228,buy,2023-12-03 20:00:00,39637.47,0.2039162759970931,8.090816088434934,8082.725272346498,
229,sell,2023-12-03 22:15:00,39906.01,0.2039162759970931,8.137484949102758,8137.484949102758,46.6221918071568
230,buy,2023-12-04 09:45:00,41544.9,0.19548050703430508,8.129347464153655,8121.218116689502,
231,sell,2023-12-04 11:00:00,41511.01,0.19548050703430508,8.11459328230611,8114.593282306109,-14.739427665698596
232,buy,2023-12-06 20:30:00,43969.62,0.1841810825368693,8.106478689023803,8098.372210334779,
233,sell,2023-12-06 20:45:00,43755.79,0.1841810825368693,8.05898876945592,8058.98876945592,-47.442429648315006
234,buy,2023-12-08 06:00:00,43483.43,0.1849642231743397,8.050929780686465,8042.878850905778,
235,sell,2023-12-08 06:30:00,43360.01,0.1849642231743397,8.0200505664816,8020.050566481601,-30.848334990658284
236,buy,2023-12-10 08:00:00,43926.06,0.18221571626044322,8.01203051591512,8004.018485399204,
237,sell,2023-12-10 08:30:00,43789.44,0.18221571626044322,7.979124174243704,7979.124174243703,-32.87343532974461
238,buy,2023-12-10 18:30:00,43864.81,0.1815390037029544,7.97114505006946,7963.17390501939,
239,sell,2023-12-10 19:30:00,43786.51,0.1815390037029544,7.94895940102945,7948.9594010294495,-22.163463390969987
240,buy,2023-12-12 12:30:00,41869.4,0.18947177249224473,7.94101044162842,7933.069431186792,
241,sell,2023-12-12 14:00:00,41714.47,0.18947177249224473,7.903714569474568,7903.714569474568,-37.2585762816981
242,buy,2023-12-13 12:15:00,41228.97,0.1913197211584521,7.895810854905093,7887.915044050187,
243,sell,2023-12-13 15:00:00,41807.09,0.1913197211584521,7.998520801246311,7998.520801246311,102.60723639487713
244,buy,2023-12-14 10:15:00,42899.18,0.18607655806392145,7.990522280445064,7982.531758164618,
245,sell,2023-12-14 13:00:00,42805.5,0.18607655806392145,7.96510010620519,7965.10010620519,-25.396752065633407
246,buy,2023-12-14 23:15:00,43076.56,0.18453604166843607,7.957135006098985,7949.177871092886,
247,sell,2023-12-15 00:45:00,42888.99,0.18453604166843607,7.914564445757137,7914.564445757137,-42.52798978150564
248,buy,2023-12-16 08:00:00,42258.44,0.18691516372658498,7.90664988131138,7898.743231430069,
249,sell,2023-12-16 08:30:00,42133.63,0.18691516372658498,7.875414349845353,7875.414349845352,-31.20429593456135
250,buy,2023-12-16 09:15:00,42249.87,0.18602829775712945,7.867538935495507,7859.671396560011,
251,sell,2023-12-16 13:15:00,42370.64,0.18602829775712945,7.88213803408014,7882.13803408014,14.58449948604779
252,buy,2023-12-19 07:30:00,43020.5,0.18285193431387392,7.874255896046059,7866.381640150013,
